participant,session,task,raw,referenced,ref,filtered_downsampled,highpass_freq,lowpass_freq,phase,resample_rate,ref_filt_ds,rereferenced,ref_filt_ds_reref,interpolated,ref_filt_ds_reref_interp,bad_channels_marked,bad_channels,annotated,annotation_labels,annotation_onsets,annotation_durations,ica,n_components,ica_method,random_state,bad_indices_marked,bad_indices,ref_filt_ds_reref_interp_ica,preprocessed,clean,notes,bads_marked
P03,post-training,ro1,data/EEG-recordings/raw/p03/post-training/P03_post_ro1.vhdr,FALSE,data/EEG-recordings/ref/p03/post-training/P03_post_ro1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p03/post-training/P03_post_ro1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p03/post-training/P03_post_ro1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p03/post-training/P03_post_ro1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,NA,NA,NA,TRUE,0.995,picard,666,TRUE,0 2 13 18 21 30 35 36 37 38 39,data/ref_filt-ds_reref_interp_ica/p03/post-training/P03_post_ro1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p03/post-training/P03_post_ro1_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: T8 slightly noisy but not enough to reject. QUESTIONABLE ICA INDICES: 22, 25, 26.",NA
P03,post-training,ro2,data/EEG-recordings/raw/p03/post-training/P03_post_ro2.vhdr,FALSE,data/EEG-recordings/ref/p03/post-training/P03_post_ro2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p03/post-training/P03_post_ro2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p03/post-training/P03_post_ro2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p03/post-training/P03_post_ro2_ref_filt-ds_reref_interp.fif.gz,TRUE,T8,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_END,34.94530678851175 246.453635770235 310.0,1.304830287206265 1.8528590078329046 0.5,TRUE,0.995,picard,666,TRUE,0 2 13 14 21 29 36,data/ref_filt-ds_reref_interp_ica/p03/post-training/P03_post_ro2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p03/post-training/P03_post_ro2_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: T8 got noisier. Some noisy segments. QUESTIONABLE ICA INDICES: 14, 17, 21, 30, 42.",NA
P03,pre-training,rc1,data/EEG-recordings/raw/p03/pre-training/P03_pre_rc1.vhdr,FALSE,data/EEG-recordings/ref/p03/pre-training/P03_pre_rc1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p03/pre-training/P03_pre_rc1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p03/pre-training/P03_pre_rc1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p03/pre-training/P03_pre_rc1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_END,232.87590078328984 312.2729830287206,1.846334856396851 4.8770169712793745,TRUE,0.995,picard,666,TRUE,0 1 2 4 9 18 22 33 34 35 36 43,data/ref_filt-ds_reref_interp_ica/p03/pre-training/P03_pre_rc1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p03/pre-training/P03_pre_rc1_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: T8 a bit noisy until around halfway through. QUESTIONABLE ICA INDICES: 13, 14, 16, 19, 24, 29:32, 39.",NA
P03,pre-training,rc2,data/EEG-recordings/raw/p03/pre-training/P03_pre_rc2.vhdr,FALSE,data/EEG-recordings/ref/p03/pre-training/P03_pre_rc2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p03/pre-training/P03_pre_rc2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p03/pre-training/P03_pre_rc2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p03/pre-training/P03_pre_rc2_ref_filt-ds_reref_interp.fif.gz,TRUE,TP9,TRUE,BAD_SEGMENT BAD_END,122.64228133159267 308.3644321148825,2.3943635770234977 4.4855678851175185,TRUE,0.995,picard,666,TRUE,0 1 15 19 22 23 27 35,data/ref_filt-ds_reref_interp_ica/p03/pre-training/P03_pre_rc2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p03/pre-training/P03_pre_rc2_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: TP9 very noisy. Some bad artifacts in a few places. QUESTIONABLE ICA INDICES: 4, 10, 11, 16, 20, 23, 36, .",NA
P03,pre-training,ro1,data/EEG-recordings/raw/p03/pre-training/P03_pre_ro1.vhdr,FALSE,data/EEG-recordings/ref/p03/pre-training/P03_pre_ro1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p03/pre-training/P03_pre_ro1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p03/pre-training/P03_pre_ro1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p03/pre-training/P03_pre_ro1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_END,7.413936031331593 11.799415796344647 211.62326370757182 317.1304503916449,1.924624673629241 0.2283453002610969 1.3113544386422973 4.819549608355089,TRUE,0.995,picard,666,TRUE,0 1 12 14 15 17 23 27 28 29 30 32 33 34 43,data/ref_filt-ds_reref_interp_ica/p03/pre-training/P03_pre_ro1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p03/pre-training/P03_pre_ro1_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: AF8 and F6 get noisy around 200s then get okay ~20s later. QUESTIONABLE ICA INDICES: 9, 12, 16, 20:23, 39, .",NA
P03,pre-training,ro2,data/EEG-recordings/raw/p03/pre-training/P03_pre_ro2.vhdr,FALSE,data/EEG-recordings/ref/p03/pre-training/P03_pre_ro2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p03/pre-training/P03_pre_ro2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p03/pre-training/P03_pre_ro2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p03/pre-training/P03_pre_ro2_ref_filt-ds_reref_interp.fif.gz,TRUE,TP9,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT,19.990976 46.440587 57.627983028720614 283.250277 301.929899,1.9246246736292427 1.7549967362924335 6.141726501305499 2.1660182767623724 2.492225848563976,TRUE,0.995,picard,666,TRUE,0 1 2 4 5 11 16 17 21 25 32 36 40 44,data/ref_filt-ds_reref_interp_ica/p03/pre-training/P03_pre_ro2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p03/pre-training/P03_pre_ro2_ref_filt-ds_reref_interp_ica.fif.gz,BADS: TP9 AF8 bad. Few other channels get noisy throughout. QUESTIONABLE ICA INDICES: .,NA
P04,follow-up,rc1,data/EEG-recordings/raw/p04/follow-up/P04_fu_rc1.vhdr,FALSE,data/EEG-recordings/ref/p04/follow-up/P04_fu_rc1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p04/follow-up/P04_fu_rc1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p04/follow-up/P04_fu_rc1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p04/follow-up/P04_fu_rc1_ref_filt-ds_reref_interp.fif.gz,TRUE,F7 FC5 T7 T8 FT7 FT8 C6,TRUE,BAD_END,302.7635998694517,6.713351827676206,TRUE,0.995,picard,666,TRUE,0 1 2 11 14 15 16 24 25 30 32 33,data/ref_filt-ds_reref_interp_ica/p04/follow-up/P04_fu_rc1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p04/follow-up/P04_fu_rc1_ref_filt-ds_reref_interp_ica.fif.gz,BADS: Most channels are bloody noisy. ICA fixed that pretty well though. QUESTIONABLE ICA INDICES: .,NA
P04,follow-up,rc2,data/EEG-recordings/raw/p04/follow-up/P04_fu_rc2.vhdr,FALSE,data/EEG-recordings/ref/p04/follow-up/P04_fu_rc2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p04/follow-up/P04_fu_rc2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p04/follow-up/P04_fu_rc2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p04/follow-up/P04_fu_rc2_ref_filt-ds_reref_interp.fif.gz,TRUE,T8,TRUE,BAD_END,305.6214001305483,3.2620757180156374,TRUE,0.995,picard,666,TRUE,0 1 6 15 16 19,data/ref_filt-ds_reref_interp_ica/p04/follow-up/P04_fu_rc2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p04/follow-up/P04_fu_rc2_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: Looks good but may have been sleeping. QUESTIONABLE ICA INDICES: 15, .",NA
P04,follow-up,ro1,data/EEG-recordings/raw/p04/follow-up/P04_fu_ro1.vhdr,FALSE,data/EEG-recordings/ref/p04/follow-up/P04_fu_ro1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p04/follow-up/P04_fu_ro1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p04/follow-up/P04_fu_ro1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p04/follow-up/P04_fu_ro1_ref_filt-ds_reref_interp.fif.gz,TRUE,AF7 F5,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_END,28.7905319843342 59.02665143603133 78.32731723237598 182.10605091383815 307.0784791122715,1.7223759791122717 4.860492819843344 4.912686031331603 3.712242167101806 1.7549967362924122,TRUE,0.995,picard,666,TRUE,0 3 6 7 8 10 18 19 20 25 29 31 33 36 37,data/ref_filt-ds_reref_interp_ica/p04/follow-up/P04_fu_ro1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p04/follow-up/P04_fu_ro1_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: Some mildly noisy channels and segments. FP1 and F3 get bad around 225s but ICA fixed that. QUESTIONABLE ICA INDICES: 14, 18, 19, 20, 31, 36, 37.",NA
P04,follow-up,ro2,data/EEG-recordings/raw/p04/follow-up/P04_fu_ro2.vhdr,FALSE,data/EEG-recordings/ref/p04/follow-up/P04_fu_ro2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p04/follow-up/P04_fu_ro2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p04/follow-up/P04_fu_ro2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p04/follow-up/P04_fu_ro2_ref_filt-ds_reref_interp.fif.gz,TRUE,T7,TRUE,BAD_END,301.4815339425587,7.7584660574412965,TRUE,0.995,picard,666,TRUE,0 5 7 11 19 23 24 25 27 33,data/ref_filt-ds_reref_interp_ica/p04/follow-up/P04_fu_ro2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p04/follow-up/P04_fu_ro2_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: Several channels go in and out of being noisy through large spans. QUESTIONABLE ICA INDICES: 27, .",NA
P04,post-training,rc1,data/EEG-recordings/raw/p04/post-training/P04_post_rc1.vhdr,FALSE,data/EEG-recordings/ref/p04/post-training/P04_post_rc1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p04/post-training/P04_post_rc1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p04/post-training/P04_post_rc1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p04/post-training/P04_post_rc1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_START BAD_SEGMENT BAD_END,0.006524151436031356 216.50582898172325 305.8667917754569,3.3077447780678852 4.025401436031331 3.9732082245431,TRUE,0.995,picard,666,TRUE,13 15 16 22 31,data/ref_filt-ds_reref_interp_ica/p04/post-training/P04_post_rc1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p04/post-training/P04_post_rc1_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: T7 T8 FT7 get noisy around halfway mark. QUESTIONABLE ICA INDICES: 12, 13, 15, 16, 21, 34, 36.",NA
P04,post-training,rc2,data/EEG-recordings/raw/p04/post-training/P04_post_rc2.vhdr,FALSE,data/EEG-recordings/ref/p04/post-training/P04_post_rc2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p04/post-training/P04_post_rc2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p04/post-training/P04_post_rc2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p04/post-training/P04_post_rc2_ref_filt-ds_reref_interp.fif.gz,TRUE,T8 T7,TRUE,BAD_END,303.7815339425587,5.251941906005243,TRUE,0.995,picard,666,TRUE,2 18 24 26 27 29 30 35 36 38 41 42,data/ref_filt-ds_reref_interp_ica/p04/post-training/P04_post_rc2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p04/post-training/P04_post_rc2_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: . QUESTIONABLE ICA INDICES: 2, 8, 26, 38, 41, 42.",NA
P04,post-training,ro1,data/EEG-recordings/raw/p04/post-training/P04_post_ro1.vhdr,FALSE,data/EEG-recordings/ref/p04/post-training/P04_post_ro1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p04/post-training/P04_post_ro1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p04/post-training/P04_post_ro1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p04/post-training/P04_post_ro1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_END,48.22293080939947 66.50582898172324 132.27692885117494 141.9755678851175 295.0155711488251,2.3552186684073106 3.6209040469973814 4.9061618798955635 2.864102480417756 14.774428851174946,TRUE,0.995,picard,666,TRUE,0 2 5 9 19 20 22 24 25 28 29 32 34 44 48,data/ref_filt-ds_reref_interp_ica/p04/post-training/P04_post_ro1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p04/post-training/P04_post_ro1_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: Some mildly noisy channels. Some normal noisy segments. QUESTIONABLE ICA INDICES: 15, 19, 20:23.",NA
P04,post-training,ro2,data/EEG-recordings/raw/p04/post-training/P04_post_ro2.vhdr,FALSE,data/EEG-recordings/ref/p04/post-training/P04_post_ro2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p04/post-training/P04_post_ro2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p04/post-training/P04_post_ro2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p04/post-training/P04_post_ro2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_START BAD_SEGMENT BAD_SEGMENT BAD_END,0.0 5.2258453002610965 16.604941253263707 306.1644875979112,1.8071899477806788 3.007633812010444 5.982646866840735 4.335512402088796,TRUE,0.995,picard,666,TRUE,0 1 7 14 15 19 23 26 29 35 38 45 47,data/ref_filt-ds_reref_interp_ica/p04/post-training/P04_post_ro2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p04/post-training/P04_post_ro2_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: Just some noisy segments. QUESTIONABLE ICA INDICES: 14, 23, 26, 47.",NA
P04,pre-training,rc1,data/EEG-recordings/raw/p04/pre-training/P04_pre_rc1.vhdr,FALSE,data/EEG-recordings/ref/p04/pre-training/P04_pre_rc1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p04/pre-training/P04_pre_rc1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p04/pre-training/P04_pre_rc1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p04/pre-training/P04_pre_rc1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_END,303.60421671018275,8.595783289817234,TRUE,0.995,picard,666,TRUE,3 4 8 11 16 21 22 33 36 37 38 40 42,data/ref_filt-ds_reref_interp_ica/p04/pre-training/P04_pre_rc1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p04/pre-training/P04_pre_rc1_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: Handful of channels going from noisy to not. Some ocular artifacts even though EC. QUESTIONABLE ICA INDICES: 13, 14, 37, 38, 40, 42.",NA
P04,pre-training,rc2,data/EEG-recordings/raw/p04/pre-training/P04_pre_rc2.vhdr,FALSE,data/EEG-recordings/ref/p04/pre-training/P04_pre_rc2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p04/pre-training/P04_pre_rc2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p04/pre-training/P04_pre_rc2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p04/pre-training/P04_pre_rc2_ref_filt-ds_reref_interp.fif.gz,TRUE,C2 F2,TRUE,BAD_SEGMENT BAD_END,138.73958877284596 302.8422780678851,9.123263707571795 10.607721932114885,TRUE,0.995,picard,666,TRUE,0 10 11 12 15 16 19 22 23 25 26 27 28 29 30 33 34,data/ref_filt-ds_reref_interp_ica/p04/pre-training/P04_pre_rc2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p04/pre-training/P04_pre_rc2_ref_filt-ds_reref_interp_ica.fif.gz,BADS: Some large high power slow waves. Garbage channel and noisy ones. QUESTIONABLE ICA INDICES: 14. Still some slow waves but they aren't as powerful.,NA
P04,pre-training,ro1,data/EEG-recordings/raw/p04/pre-training/P04_pre_ro1.vhdr,FALSE,data/EEG-recordings/ref/p04/pre-training/P04_pre_ro1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p04/pre-training/P04_pre_ro1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p04/pre-training/P04_pre_ro1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p04/pre-training/P04_pre_ro1_ref_filt-ds_reref_interp.fif.gz,TRUE,T7,TRUE,BAD_START BAD_END,0.006524151436031356 293.71415469973886,12.171292428198434 17.735845300261133,TRUE,0.995,picard,666,TRUE,0 7 15 22 23 27 40 47 50,data/ref_filt-ds_reref_interp_ica/p04/pre-training/P04_pre_ro1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p04/pre-training/P04_pre_ro1_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: . QUESTIONABLE ICA INDICES: 1:4, 20, 26, 27, 36.",NA
P04,pre-training,ro2,data/EEG-recordings/raw/p04/pre-training/P04_pre_ro2.vhdr,FALSE,data/EEG-recordings/ref/p04/pre-training/P04_pre_ro2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p04/pre-training/P04_pre_ro2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p04/pre-training/P04_pre_ro2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p04/pre-training/P04_pre_ro2_ref_filt-ds_reref_interp.fif.gz,TRUE,AF7 F2,TRUE,BAD_END,289.2979144908616,20.492085509138406,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 5 7 8 9 10 11 12 14 21 24 25 26 27 28 30 42 44,data/ref_filt-ds_reref_interp_ica/p04/pre-training/P04_pre_ro2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p04/pre-training/P04_pre_ro2_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: Handful of noisy channels. QUESTIONABLE ICA INDICES: 20, 21, 22, .",NA
P05,post-training,rc1,data/EEG-recordings/raw/p05/post-training/P05_post_rc1.vhdr,FALSE,data/EEG-recordings/ref/p05/post-training/P05_post_rc1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p05/post-training/P05_post_rc1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p05/post-training/P05_post_rc1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p05/post-training/P05_post_rc1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_END,49.06454634464752 306.97847911227154,2.8771507832898138 1.2917819843341931,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 5 7 8 9 12 13 16 17 18 19 30,data/ref_filt-ds_reref_interp_ica/p05/post-training/P05_post_rc1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p05/post-training/P05_post_rc1_ref_filt-ds_reref_interp_ica.fif.gz,BADS: Two really high power drifts. Otherwise okay. QUESTIONABLE ICA INDICES: Around 225s still has some bad stuff after ICA.,NA
P05,post-training,rc2,data/EEG-recordings/raw/p05/post-training/P05_post_rc2.vhdr,FALSE,data/EEG-recordings/ref/p05/post-training/P05_post_rc2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p05/post-training/P05_post_rc2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p05/post-training/P05_post_rc2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p05/post-training/P05_post_rc2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_END,17.805385117493472 86.34924934725848 265.4632147519582 303.3294516971279,4.188505221932118 3.3142689295039247 6.328426892950404 4.984451697127895,TRUE,0.995,picard,666,TRUE,0 1 2 4 13 19 28 36 38 41 42,data/ref_filt-ds_reref_interp_ica/p05/post-training/P05_post_rc2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p05/post-training/P05_post_rc2_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: . QUESTIONABLE ICA INDICES: 41, 42. Minor noise around 50 and 225s still present after ICA.",NA
P05,post-training,ro1,data/EEG-recordings/raw/p05/post-training/P05_post_ro1.vhdr,FALSE,data/EEG-recordings/ref/p05/post-training/P05_post_ro1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p05/post-training/P05_post_ro1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p05/post-training/P05_post_ro1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p05/post-training/P05_post_ro1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_END,134.27456919060054 285.07051566579634 305.4041318537859,5.649915143603124 4.221125979112287 2.9162956919059866,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 5 6 7 8 9 13 14 15 16 19 20 28,data/ref_filt-ds_reref_interp_ica/p05/post-training/P05_post_ro1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p05/post-training/P05_post_ro1_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: Several high power drifts. Some noisy segments. QUESTIONABLE ICA INDICES: 10, 11. Some artifacts around 50, 100, 250s after ICA.",NA
P05,post-training,ro2,data/EEG-recordings/raw/p05/post-training/P05_post_ro2.vhdr,FALSE,data/EEG-recordings/ref/p05/post-training/P05_post_ro2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p05/post-training/P05_post_ro2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p05/post-training/P05_post_ro2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p05/post-training/P05_post_ro2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_END,177.3931135770235 278.92878916449087 304.45346605744123,3.2164066579634607 1.2787336814621426 4.746533942558756,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 5 6 9 10 11 13 14 15 16 22 25,data/ref_filt-ds_reref_interp_ica/p05/post-training/P05_post_ro2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p05/post-training/P05_post_ro2_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: Some noisy channels at start. Some high power drifts. QUESTIONABLE ICA INDICES: 17, .",NA
P05,pre-training,rc1,data/EEG-recordings/raw/p05/pre-training/P05_pre_rc1.vhdr,FALSE,data/EEG-recordings/ref/p05/pre-training/P05_pre_rc1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p05/pre-training/P05_pre_rc1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p05/pre-training/P05_pre_rc1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p05/pre-training/P05_pre_rc1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_END,19.78345300261097 302.98047976501306,1.4614099216710166 8.119520234986965,TRUE,0.995,picard,666,TRUE,0 1 4 6 7 14 16 19 20 28 29 31 36 37 38 39 40,data/ref_filt-ds_reref_interp_ica/p05/pre-training/P05_pre_rc1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p05/pre-training/P05_pre_rc1_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: . QUESTIONABLE ICA INDICES: 4, 22, .",NA
